feature_id,namespace,key,english_present,present_locale_count,missing_locales,extra_locales,same_as_english_locales,source_file,availability
COMFY-SETTING-003,main,g.selectItemsToCopy,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.selectItemsToDelete,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.selectItemsToDuplicate,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.selectItemsToRename,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.selectedFile,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.setAKeybindingForTheFollowing,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.setAsBackground,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.settings,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.shortcutSuffix,yes,13,,,ar | en | es | fa | fr | he | ko | pt-BR | ru | tr,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.showLeftPanel,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.showReport,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.showRightPanel,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.singleSelectDropdown,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.skipToEnd,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.skipToStart,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.sort,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.source,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.startRecording,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.status,yes,13,,,en | pt-BR,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.stopPlayback,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.stopRecording,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.submit,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.success,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.switchToGridView,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.switchToSingleView,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemInfo,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsArguments,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsCloudVersion,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsComfyUIVersion,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsEmbeddedPython,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsFrontendVersion,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsOS,yes,13,,,en | fr | ja | ko,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsPyTorchVersion,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsPythonVersion,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsRAMFree,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsRAMTotal,yes,13,,,en | es | pt-BR,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.systemStatsTemplatesVersion,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.terminal,yes,13,,,en | es | fr | pt-BR | tr,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.textFailedToLoad,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.triggerPhrase,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.unknownError,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.unknownFile,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.untitled,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.update,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.updateAvailable,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.updateFrontend,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.updated,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.updating,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.upload,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.uploadAlreadyInProgress,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.uploadTimedOut,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.usageHint,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.use,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.user,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.versionMismatchWarning,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.versionMismatchWarningMessage,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.videoFailedToLoad,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.videoPreview,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.viewGrid,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.viewImageOfTotal,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.viewVideoOfTotal,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.volume,yes,13,,,en | fr | pt-BR,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.warning,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.workflow,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,g.you,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.canvasMode,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.canvasToolbar,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.fitView,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.focusMode,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.hand,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.hideLinks,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.panMode,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.resetView,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.select,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.selectMode,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.showLinks,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.toggleLinkVisibility,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.toggleMinimap,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.zoomIn,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.zoomOptions,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,graphCanvasMenu.zoomOut,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channel,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channels.a,yes,13,,,en | fr | he | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channels.b,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channels.g,yes,13,,,ar | en | es | fa | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channels.luminance,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channels.r,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.channels.rgb,yes,13,,,ar | en | es | fa | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.clipWarnings,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.dither,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.exposure,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.failedToLoad,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.fitView,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.hdrImage,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.histogram,yes,13,,,en | tr,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.inf,yes,13,,,en | es | fr | he | ja | ko | pt-BR,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.max,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.mean,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.min,yes,13,,,en | fr | tr,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.nan,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.normalizeExposure,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.openInHdrViewer,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.resolution,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.sourceGamut,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.stdDev,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,hdrViewer.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,help.helpCenterMenu,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,help.recentReleases,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.clickToLearnMore,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.desktopUserGuide,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.docs,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.feedback,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.github,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.help,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.loadingReleases,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.managerExtension,yes,13,,,en | fr | ja,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.more,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.noRecentReleases,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.openDevTools,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.recentReleases,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.reinstall,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateAvailable,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateComfyUI,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateComfyUIFailed,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateComfyUIStarted,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateComfyUIStartedDetail,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateComfyUISuccess,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.updateComfyUISuccessDetail,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,helpCenter.whatsNew,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.bookmark,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.box,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.briefcase,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.exclamation-triangle,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.file,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.folder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.heart,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.inbox,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,icon.star,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCompare.batchLabelA,yes,13,,,en | es | fa | ko | pt-BR | ru | tr,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCompare.batchLabelB,yes,13,,,en | es | fa | ko | pt-BR | ru | tr,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCompare.noImages,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.cropPreviewAlt,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.custom,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.loading,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.lockRatio,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.noInputImage,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.ratio,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,imageCrop.unlockRatio,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,importFailed.copyError,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,importFailed.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.appDataLocationTooltip,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.appPathLocationTooltip,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.cannotWrite,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.chooseInstallationLocation,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.customNodes,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.customNodesDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.desktopAppSettings,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.desktopAppSettingsDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.desktopSettings,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.failedToSelectDirectory,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpu,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.amdDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.amdSubtitle,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.appleMetalDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.cpuDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.cpuSubtitle,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.manualDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.manualSubtitle,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.nvidiaDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.nvidiaSubtitle,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.recommended,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuPicker.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.cpuMode,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.cpuModeDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.cpuModeDescription2,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.customComfyNeedsPython,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.customInstallRequirements,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.customManualVenv,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.customMayNotWork,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.customSkipsPython,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.enableCpuMode,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.mpsDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.nvidiaDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.selectGpu,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.gpuSelection.selectGpuDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.helpImprove,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.insideAppInstallDir,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.insideUpdaterCache,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.installLocation,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.installLocationDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.installLocationTooltip,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.insufficientFreeSpace,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.isOneDrive,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.chooseDownloadServers,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.downloadServersDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.migrateDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.migrateFromExisting,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.migrationPathPlaceholder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.pathPlaceholder,yes,13,,,ar | en | es | fa | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.subtitle,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.locationPicker.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.manualConfiguration.createVenv,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.manualConfiguration.requirements,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.manualConfiguration.restartWhenFinished,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.manualConfiguration.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.manualConfiguration.virtualEnvironmentPath,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.metricsDisabled,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.metricsEnabled,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.migrateFromExistingInstallation,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.migration,yes,13,,,en | fr,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.migrationOptional,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.migrationSourcePathDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.moreInfo,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.nonDefaultDrive,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.parentMissing,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.pathExists,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.pathValidationFailed,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.privacyPolicy,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.selectItemsToMigrate,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.allowMetrics,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.allowMetricsDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.autoUpdate,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.autoUpdateDescription,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.checkingMirrors,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.collect.errorReports,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.collect.systemInfo,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.collect.userJourneyEvents,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.doNotCollect.customNodeConfigurations,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.doNotCollect.fileSystemInformation,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.doNotCollect.personalInformation,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.doNotCollect.workflowContents,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.title,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.viewFullPolicy,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.whatWeCollect,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.dataCollectionDialog.whatWeDoNotCollect,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.errorUpdatingConsent,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.errorUpdatingConsentDetail,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.learnMoreAboutData,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.mirrorSettings,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.mirrorsReachable,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.mirrorsUnreachable,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.pypiMirrorPlaceholder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.settings.pythonMirrorPlaceholder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.systemLocations,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.unhandledError,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,install.updateConsent,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,issueReport.helpFix,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.appModeToolbar.appBuilder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.appModeToolbar.apps,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.appModeToolbar.appsEmptyMessage,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.appModeToolbar.appsEmptyMessageAction,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.atLeastOne,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.connectAtLeastOne,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.noOutputs,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.outputExamples,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.outputs,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.resultsLabel,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.switchToOutputs,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.arrange.switchToOutputsButton,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.backToWorkflow,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.beta,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.buildAnApp,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.exit,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.exitConfirmMessage,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.exitConfirmTitle,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.inputPlaceholder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.inputsDesc,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.inputsExample,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.noInputs,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.noOutputs,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.outputPlaceholder,yes,13,,,en,src/locales/en/main.json,active
COMFY-SETTING-003,main,linearMode.builder.outputRequiredPlaceholder,yes,13,,,en,src/locales/en/main.json,active
